No,Price,Area,Bedrooms,WCs,District,Floors,Legal_status,Frontage,Price_per_sqm,District_encoded,Month
1706,7.38,100.0,4.0,3.0,binh-tan,3.0,-1.0,0.0,0.07,13,9
1707,4.8,60.0,3.0,3.0,binh-tan,2.0,-1.0,1.0,0.08,13,9
1708,3.6,50.0,2.0,3.0,binh-tan,2.0,-1.0,0.0,0.07,13,9
1709,4.0,70.0,3.0,2.0,binh-tan,2.0,1.0,-1.0,0.06,13,9
1710,9.98,270.0,20.0,20.0,binh-tan,3.0,1.0,0.0,0.04,13,9
1711,4.2,84.0,4.0,3.0,binh-tan,3.0,-1.0,-1.0,0.05,13,9
1712,4.9,64.0,2.0,2.0,binh-tan,2.0,-1.0,0.0,0.08,13,9
1713,4.1,52.0,2.0,2.0,binh-tan,2.0,-1.0,0.0,0.08,13,9
1714,14.0,160.0,5.0,5.0,binh-tan,4.0,1.0,0.0,0.09,13,9
1715,4.35,56.0,4.0,3.0,binh-tan,4.0,-1.0,-1.0,0.08,13,9
1716,4.5,71.0,3.0,2.0,binh-tan,2.0,-1.0,0.0,0.06,13,9
1717,5.6,64.0,4.0,5.0,binh-tan,4.0,-1.0,0.0,0.09,13,9
1718,7.2,140.0,6.0,5.0,binh-tan,3.0,-1.0,0.0,0.05,13,9
1719,5.6,72.0,4.0,4.0,binh-tan,3.0,-1.0,0.0,0.08,13,9
1720,5.0,56.0,4.0,3.0,binh-tan,2.0,-1.0,0.0,0.09,13,9
1721,7.8,74.0,5.0,4.0,binh-tan,4.0,-1.0,0.0,0.11,13,9
1722,5.75,53.0,5.0,5.0,binh-tan,4.0,-1.0,0.0,0.11,13,9
1723,6.15,52.0,5.0,5.0,binh-tan,4.0,-1.0,0.0,0.12,13,9
1724,5.5,66.0,4.0,3.0,binh-tan,3.0,-1.0,0.0,0.08,13,9
1725,4.68,48.0,3.0,3.0,binh-tan,4.0,-1.0,0.0,0.1,13,9
1726,6.68,80.0,3.0,3.0,binh-tan,3.0,-1.0,1.0,0.08,13,9
1727,6.68,78.0,5.0,4.0,binh-tan,5.0,1.0,1.0,0.09,13,9
1728,8.8,270.0,9.0,9.0,binh-tan,3.0,-1.0,-1.0,0.03,13,9
1729,4.7,63.0,2.0,1.0,binh-tan,2.0,-1.0,0.0,0.07,13,9
1730,6.68,78.0,4.0,4.0,binh-tan,4.0,1.0,1.0,0.09,13,9
1731,4.1,44.0,3.0,2.0,binh-tan,3.0,-1.0,-1.0,0.09,13,9
1732,4.2,48.0,2.0,2.0,binh-tan,2.0,-1.0,0.0,0.09,13,9
1733,6.1,72.0,5.0,6.0,binh-tan,4.0,-1.0,0.0,0.08,13,9
1734,5.88,80.0,4.0,4.0,binh-tan,4.0,1.0,1.0,0.07,13,9
1735,5.1,62.0,3.0,3.0,binh-tan,3.0,1.0,0.0,0.08,13,9
1736,6.2,47.0,3.0,3.0,binh-tan,4.0,-1.0,1.0,0.13,13,9
1737,7.4,72.0,4.0,4.0,binh-tan,3.0,-1.0,0.0,0.1,13,9
1738,4.35,44.0,3.0,2.0,binh-tan,2.0,-1.0,0.0,0.1,13,9
1739,5.9,102.0,4.0,3.0,binh-tan,3.0,-1.0,0.0,0.06,13,9
1740,6.8,78.0,5.0,5.0,binh-tan,3.0,-1.0,0.0,0.09,13,9
1741,7.5,56.0,5.0,6.0,binh-tan,4.0,-1.0,0.0,0.13,13,9
1742,5.2,52.0,5.0,5.0,binh-tan,4.0,-1.0,0.0,0.1,13,9
1743,6.2,64.0,4.0,5.0,binh-tan,4.0,1.0,0.0,0.1,13,9
1744,6.5,60.0,5.0,6.0,binh-tan,4.0,1.0,0.0,0.11,13,9
1745,4.85,64.0,3.0,3.0,binh-tan,3.0,1.0,0.0,0.08,13,9
1746,4.0,76.0,2.0,2.0,binh-tan,2.0,1.0,-1.0,0.05,13,9
1747,6.88,68.0,4.0,4.0,binh-tan,4.0,1.0,1.0,0.1,13,9
1748,5.58,96.0,3.0,3.0,binh-tan,3.0,1.0,0.0,0.06,13,9
1749,4.5,65.0,2.0,2.0,binh-tan,2.0,-1.0,-1.0,0.07,13,9
1750,4.9,62.0,3.0,3.0,binh-tan,3.0,1.0,0.0,0.08,13,9
1751,11.5,84.0,8.0,8.0,binh-tan,5.0,1.0,1.0,0.14,13,9
1752,4.0,52.0,2.0,2.0,binh-tan,2.0,-1.0,0.0,0.08,13,9
1753,5.3,48.0,3.0,3.0,binh-tan,3.0,-1.0,0.0,0.11,13,9
1754,5.6,63.0,4.0,4.0,binh-tan,4.0,-1.0,0.0,0.09,13,9
1755,7.9,120.0,4.0,4.0,binh-tan,3.0,1.0,-1.0,0.07,13,9
1756,7.3,64.0,4.0,3.0,binh-tan,4.0,1.0,0.0,0.11,13,9
1757,3.7,49.0,2.0,3.0,binh-tan,2.0,-1.0,-1.0,0.08,13,9
1758,4.38,76.0,3.0,3.0,binh-tan,3.0,-1.0,0.0,0.06,13,9
1759,3.6,48.0,2.0,2.0,binh-tan,2.0,-1.0,-1.0,0.08,13,9
1760,2.7,45.0,2.0,2.0,binh-tan,2.0,1.0,0.0,0.06,13,9
1761,8.9,80.0,4.0,4.0,binh-tan,4.0,1.0,1.0,0.11,13,9
1762,7.5,112.0,4.0,3.0,binh-tan,3.0,1.0,0.0,0.07,13,9
1763,4.1,56.0,3.0,3.0,binh-tan,2.0,-1.0,0.0,0.07,13,9
1764,3.55,40.0,2.0,2.0,binh-tan,2.0,-1.0,-1.0,0.09,13,9
1765,5.5,72.0,4.0,4.0,binh-tan,2.0,-1.0,0.0,0.08,13,9
1766,5.9,54.0,5.0,5.0,binh-tan,4.0,-1.0,0.0,0.11,13,9
1767,3.5,90.0,3.0,3.0,binh-tan,3.0,-1.0,1.0,0.04,13,9
1768,5.1,70.0,5.0,6.0,binh-tan,4.0,1.0,0.0,0.07,13,9
1769,4.6,52.0,2.0,2.0,binh-tan,2.0,-1.0,1.0,0.09,13,9
1770,4.5,66.0,3.0,2.0,binh-tan,3.0,1.0,-1.0,0.07,13,9
1771,3.8,48.0,2.0,2.0,binh-tan,2.0,-1.0,0.0,0.08,13,9
1772,4.0,93.0,4.0,4.0,binh-tan,2.0,-1.0,-1.0,0.04,13,9
1773,3.3,57.0,3.0,3.0,binh-tan,1.0,-1.0,-1.0,0.06,13,9
1774,3.1,116.0,2.0,1.0,binh-tan,3.0,-1.0,1.0,0.03,13,9
1775,3.4,48.0,2.0,2.0,binh-tan,2.0,-1.0,1.0,0.07,13,9
1776,2.7,35.0,3.0,3.0,binh-tan,3.0,-1.0,1.0,0.08,13,9
1777,3.0,25.0,5.0,3.0,binh-tan,5.0,-1.0,-1.0,0.12,13,9
1778,3.9,76.0,3.0,2.0,binh-tan,2.0,-1.0,-1.0,0.05,13,9
1779,6.68,78.0,4.0,4.0,binh-tan,4.0,1.0,1.0,0.09,13,9
1780,7.5,80.0,5.0,5.0,binh-tan,3.0,1.0,0.0,0.09,13,9
1781,5.2,88.0,3.0,2.0,binh-tan,2.0,-1.0,0.0,0.06,13,9
1782,5.1,78.0,4.0,4.0,binh-tan,4.0,1.0,0.0,0.07,13,9
1783,3.45,40.0,2.0,2.0,binh-tan,2.0,-1.0,-1.0,0.09,13,9
1784,11.0,120.0,6.0,6.0,binh-tan,4.0,-1.0,1.0,0.09,13,9
1785,3.7,60.0,3.0,3.0,binh-tan,2.0,-1.0,-1.0,0.06,13,9
1786,3.35,52.0,2.0,2.0,binh-tan,2.0,1.0,0.0,0.06,13,9
1787,6.5,90.0,4.0,4.0,binh-tan,4.0,1.0,1.0,0.07,13,9
1788,5.7,66.0,4.0,3.0,binh-tan,3.0,1.0,-1.0,0.09,13,9
1789,3.2,77.0,3.0,2.0,binh-tan,2.0,1.0,1.0,0.04,13,9
1790,6.5,63.0,3.0,4.0,binh-tan,4.0,1.0,1.0,0.1,13,9
1791,5.38,65.0,4.0,4.0,binh-tan,4.0,-1.0,-1.0,0.08,13,9
1792,4.25,65.0,3.0,2.0,binh-tan,3.0,-1.0,0.0,0.07,13,9
1793,3.99,44.0,3.0,2.0,binh-tan,3.0,-1.0,-1.0,0.09,13,9
1794,3.4,91.28,3.0,3.0,binh-tan,3.0,1.0,0.0,0.04,13,9
1795,13.5,120.0,9.0,9.0,binh-tan,4.0,-1.0,1.0,0.11,13,9
1796,7.0,68.0,5.0,6.0,binh-tan,5.0,-1.0,0.0,0.1,13,9
1797,3.8,73.0,4.0,2.0,binh-tan,3.0,1.0,0.0,0.05,13,9
1798,4.0,70.0,3.0,2.0,binh-tan,2.0,-1.0,-1.0,0.06,13,9
1799,3.85,56.0,3.0,3.0,binh-tan,3.0,-1.0,1.0,0.07,13,9
1800,4.2,40.0,3.0,3.0,binh-tan,4.0,-1.0,0.0,0.11,13,9
1801,3.7,53.0,4.0,2.0,binh-tan,2.0,-1.0,-1.0,0.07,13,9
1802,3.3,44.0,2.0,2.0,binh-tan,2.0,1.0,-1.0,0.08,13,9
1803,3.1,43.0,3.0,2.0,binh-tan,2.0,-1.0,-1.0,0.07,13,9
1804,4.0,52.0,2.0,2.0,binh-tan,2.0,-1.0,0.0,0.08,13,9
1805,6.0,65.0,4.0,5.0,binh-tan,5.0,1.0,0.0,0.09,13,9
1806,9.38,88.0,6.0,6.0,binh-tan,6.0,1.0,1.0,0.11,13,9
1807,5.3,66.0,3.0,2.0,binh-tan,2.0,-1.0,0.0,0.08,13,9
1808,3.45,34.0,3.0,4.0,binh-tan,1.0,-1.0,-1.0,0.1,13,9
1809,3.3,54.0,4.0,2.0,binh-tan,2.0,-1.0,-1.0,0.06,13,9
1810,7.8,76.0,4.0,5.0,binh-tan,4.0,-1.0,1.0,0.1,13,8
1811,4.3,40.0,2.0,2.0,binh-tan,3.0,-1.0,0.0,0.11,13,8
1812,3.0,58.0,3.0,3.0,binh-tan,2.0,1.0,0.0,0.05,13,9
1813,6.38,78.0,4.0,4.0,binh-tan,4.0,1.0,-1.0,0.08,13,9
1814,5.6,63.0,4.0,4.0,binh-tan,4.0,1.0,0.0,0.09,13,9
1815,5.7,51.0,5.0,5.0,binh-tan,5.0,-1.0,0.0,0.11,13,8
1816,12.8,100.0,4.0,5.0,binh-tan,4.0,1.0,1.0,0.13,13,8
1817,4.0,50.0,3.0,3.0,binh-tan,4.0,-1.0,0.0,0.08,13,8
1818,4.95,68.0,5.0,3.0,binh-tan,5.0,-1.0,0.0,0.07,13,8
1819,3.0,40.0,3.0,2.0,binh-tan,2.0,-1.0,-1.0,0.08,13,8
1820,6.8,110.0,6.0,6.0,binh-tan,5.0,1.0,0.0,0.06,13,8
1821,4.2,78.0,3.0,2.0,binh-tan,2.0,-1.0,-1.0,0.05,13,8
1822,5.1,68.0,4.0,3.0,binh-tan,4.0,1.0,0.0,0.08,13,8
1823,4.85,60.0,4.0,5.0,binh-tan,4.0,1.0,0.0,0.08,13,8
1824,3.5,64.0,2.0,2.0,binh-tan,2.0,-1.0,-1.0,0.05,13,8
1825,6.2,66.0,4.0,5.0,binh-tan,4.0,-1.0,0.0,0.09,13,8
1826,5.5,96.0,4.0,3.0,binh-tan,3.0,1.0,0.0,0.06,13,8
1827,7.4,71.0,4.0,4.0,binh-tan,5.0,-1.0,1.0,0.1,13,8
1828,5.3,64.0,4.0,4.0,binh-tan,4.0,-1.0,0.0,0.08,13,8
1829,3.86,86.0,4.0,3.0,binh-tan,3.0,1.0,-1.0,0.04,13,8
1830,3.6,44.0,2.0,2.0,binh-tan,2.0,-1.0,-1.0,0.08,13,8
1831,3.2,35.0,2.0,3.0,binh-tan,2.0,1.0,0.0,0.09,13,8
1832,5.6,91.28,4.0,4.0,binh-tan,4.0,1.0,0.0,0.06,13,8
1833,5.5,91.28,4.0,4.0,binh-tan,4.0,1.0,1.0,0.06,13,8
1834,1.35,32.0,2.0,2.0,binh-tan,2.0,-1.0,1.0,0.04,13,8
1835,3.8,96.0,4.0,4.0,binh-tan,1.0,-1.0,0.0,0.04,13,8
1836,3.3,28.0,3.0,2.0,binh-tan,3.0,-1.0,1.0,0.12,13,8
1837,3.4,50.0,2.0,2.0,binh-tan,2.0,-1.0,-1.0,0.07,13,8
1838,5.5,80.0,4.0,3.0,binh-tan,3.0,1.0,0.0,0.07,13,8
1839,5.0,80.0,4.0,3.0,binh-tan,3.0,1.0,0.0,0.06,13,8
1840,5.68,68.0,4.0,4.0,binh-tan,4.0,-1.0,0.0,0.08,13,8
1841,3.8,61.0,3.0,2.0,binh-tan,2.0,-1.0,-1.0,0.06,13,8
1842,3.1,36.0,2.0,3.0,binh-tan,2.0,1.0,0.0,0.09,13,8
1843,2.25,54.0,4.0,3.0,binh-tan,3.0,-1.0,-1.0,0.04,13,8
1844,3.9,52.0,4.0,2.0,binh-tan,2.0,1.0,1.0,0.08,13,8
1845,2.95,32.0,2.0,2.0,binh-tan,2.0,-1.0,-1.0,0.09,13,8
1846,3.4,70.0,3.0,2.0,binh-tan,2.0,-1.0,-1.0,0.05,13,8
1847,4.8,66.0,3.0,2.0,binh-tan,2.0,-1.0,-1.0,0.07,13,8
1848,3.3,32.0,2.0,2.0,binh-tan,2.0,1.0,0.0,0.1,13,8
1849,3.2,32.0,2.0,2.0,binh-tan,2.0,1.0,0.0,0.1,13,8
1850,5.8,86.0,4.0,4.0,binh-tan,4.0,1.0,0.0,0.07,13,8
1851,3.15,36.0,3.0,2.0,binh-tan,2.0,1.0,0.0,0.09,13,8
1852,3.2,77.0,3.0,2.0,binh-tan,2.0,-1.0,-1.0,0.04,13,8
1853,5.2,53.0,2.0,2.0,binh-tan,2.0,-1.0,1.0,0.1,13,8
1854,4.99,62.0,3.0,3.0,binh-tan,3.0,1.0,1.0,0.08,13,8
1855,6.3,94.0,4.0,4.0,binh-tan,3.0,1.0,0.0,0.07,13,8
1856,3.6,74.0,3.0,2.0,binh-tan,2.0,-1.0,0.0,0.05,13,8
1857,6.5,92.0,5.0,4.0,binh-tan,3.0,1.0,0.0,0.07,13,8
1858,15.0,100.0,5.0,6.0,binh-tan,4.0,-1.0,1.0,0.15,13,8
1859,3.55,74.0,3.0,2.0,binh-tan,3.0,1.0,0.0,0.05,13,8
1860,5.68,115.0,4.0,3.0,binh-tan,3.0,1.0,1.0,0.05,13,8
1861,2.9,40.0,2.0,2.0,binh-tan,2.0,-1.0,0.0,0.07,13,8
1862,5.7,56.0,5.0,4.0,binh-tan,4.0,1.0,0.0,0.1,13,8
1863,5.7,58.0,4.0,5.0,binh-tan,3.0,1.0,0.0,0.1,13,8
1864,3.2,53.0,3.0,2.0,binh-tan,2.0,-1.0,-1.0,0.06,13,8
1865,3.5,85.0,4.0,3.0,binh-tan,3.0,1.0,0.0,0.04,13,8
1866,3.9,75.0,3.0,2.0,binh-tan,2.0,-1.0,0.0,0.05,13,8
1867,7.0,68.0,5.0,6.0,binh-tan,5.0,-1.0,0.0,0.1,13,8
1868,9.6,87.0,5.0,6.0,binh-tan,5.0,-1.0,0.0,0.11,13,8
1869,6.38,110.0,5.0,5.0,binh-tan,5.0,1.0,0.0,0.06,13,8
1870,17.38,410.0,18.0,18.0,binh-tan,4.0,1.0,0.0,0.04,13,8
1871,6.48,86.0,4.0,4.0,binh-tan,4.0,1.0,1.0,0.08,13,8
1872,5.5,76.0,5.0,4.0,binh-tan,5.0,1.0,-1.0,0.07,13,8
1873,4.55,64.9,1.0,1.0,binh-tan,2.0,-1.0,-1.0,0.07,13,8
1874,3.2,37.0,3.0,3.0,binh-tan,3.0,1.0,0.0,0.09,13,8
1875,5.2,68.0,4.0,3.0,binh-tan,4.0,1.0,0.0,0.08,13,8
1876,5.2,66.0,3.0,2.0,binh-tan,2.0,-1.0,0.0,0.08,13,8
1877,5.3,65.0,3.0,2.0,binh-tan,2.0,1.0,-1.0,0.08,13,8
1878,4.3,39.0,2.0,2.0,binh-tan,2.0,-1.0,0.0,0.11,13,8
1879,8.38,72.0,4.0,4.0,binh-tan,4.0,-1.0,1.0,0.12,13,8
1880,4.5,60.0,3.0,3.0,binh-tan,2.0,-1.0,1.0,0.08,13,8
1881,8.5,132.0,4.0,4.0,binh-tan,3.0,-1.0,0.0,0.06,13,8
1882,3.18,78.0,4.0,3.0,binh-tan,2.0,1.0,0.0,0.04,13,8
1883,6.0,50.0,4.0,3.0,binh-tan,4.0,-1.0,0.0,0.12,13,8
1884,5.8,80.0,4.0,3.0,binh-tan,2.0,-1.0,0.0,0.07,13,8
1885,4.95,60.0,3.0,2.0,binh-tan,2.0,-1.0,0.0,0.08,13,8
1886,4.8,56.0,4.0,4.0,binh-tan,3.0,-1.0,0.0,0.09,13,8
1887,3.7,48.0,2.0,2.0,binh-tan,2.0,-1.0,0.0,0.08,13,8
1888,8.5,132.0,3.0,2.0,binh-tan,2.0,-1.0,0.0,0.06,13,8
1889,6.28,90.0,3.0,4.0,binh-tan,5.0,1.0,1.0,0.07,13,8
1890,6.0,90.0,5.0,6.0,binh-tan,5.0,1.0,0.0,0.07,13,8
1891,3.0,48.0,2.0,2.0,binh-tan,2.0,-1.0,-1.0,0.06,13,8
1892,5.9,60.0,4.0,4.0,binh-tan,4.0,-1.0,0.0,0.1,13,8
1893,5.65,54.0,5.0,5.0,binh-tan,3.0,-1.0,0.0,0.1,13,8
1894,11.0,72.0,44.0,5.0,binh-tan,4.0,1.0,1.0,0.15,13,8
1895,6.2,66.0,5.0,6.0,binh-tan,4.0,1.0,0.0,0.09,13,8
1896,7.88,100.0,4.0,3.0,binh-tan,3.0,1.0,0.0,0.08,13,8
1897,6.8,72.0,4.0,4.0,binh-tan,3.0,-1.0,1.0,0.09,13,8
1898,6.4,72.0,5.0,5.0,binh-tan,4.0,1.0,0.0,0.09,13,8
1899,10.0,86.0,12.0,12.0,binh-tan,5.0,1.0,1.0,0.12,13,8
1900,1.7,30.0,2.0,2.0,binh-tan,2.0,-1.0,0.0,0.06,13,8
1901,7.0,100.0,2.0,2.0,binh-tan,2.0,-1.0,-1.0,0.07,13,7
1902,7.2,93.0,4.0,4.0,binh-tan,4.0,-1.0,0.0,0.08,13,7
1903,6.8,70.0,4.0,4.0,binh-tan,4.0,-1.0,0.0,0.1,13,7
1904,4.79,40.0,2.0,2.0,binh-tan,4.0,-1.0,0.0,0.12,13,7
1905,7.8,107.0,5.0,5.0,binh-tan,4.0,-1.0,0.0,0.07,13,7
1906,18.0,110.0,4.0,3.0,binh-tan,2.0,-1.0,1.0,0.16,13,7
1907,3.2,43.9,2.0,2.0,binh-tan,2.0,-1.0,0.0,0.07,13,7
1908,4.0,60.0,3.0,3.0,binh-tan,3.0,-1.0,-1.0,0.07,13,7
1909,6.0,60.0,3.0,5.0,binh-tan,4.0,-1.0,-1.0,0.1,13,7
1910,5.1,50.0,3.0,3.0,binh-tan,4.0,-1.0,0.0,0.1,13,7
1911,3.45,36.0,2.0,2.0,binh-tan,2.0,-1.0,0.0,0.1,13,7
1912,7.5,48.0,3.0,3.0,binh-tan,3.0,-1.0,1.0,0.16,13,7
1913,3.3,34.0,2.0,2.0,binh-tan,2.0,-1.0,0.0,0.1,13,7
1914,5.3,80.0,4.0,4.0,binh-tan,5.0,-1.0,-1.0,0.07,13,7
1915,3.2,52.0,2.0,2.0,binh-tan,2.0,1.0,0.0,0.06,13,7
1916,3.25,48.0,2.0,2.0,binh-tan,2.0,-1.0,1.0,0.07,13,7
1917,6.5,120.0,4.0,3.0,binh-tan,3.0,-1.0,0.0,0.05,13,7
1918,4.7,60.0,3.0,3.0,binh-tan,4.0,-1.0,1.0,0.08,13,7
1919,7.9,288.0,12.0,11.0,binh-tan,3.0,-1.0,0.0,0.03,13,7
1920,5.8,72.0,4.0,4.0,binh-tan,3.0,-1.0,1.0,0.08,13,7
1921,6.5,64.0,3.0,3.0,binh-tan,3.0,-1.0,1.0,0.1,13,7
1922,6.0,74.0,4.0,4.0,binh-tan,4.0,-1.0,1.0,0.08,13,7
1923,5.3,80.0,4.0,3.0,binh-tan,3.0,-1.0,0.0,0.07,13,7
1924,3.8,62.0,3.0,3.0,binh-tan,2.0,-1.0,0.0,0.06,13,7
1925,3.4,38.0,2.0,2.0,binh-tan,2.0,-1.0,0.0,0.09,13,7
1926,2.15,73.2,3.0,2.0,binh-tan,3.0,-1.0,-1.0,0.03,13,7
1927,5.8,90.0,4.0,3.0,binh-tan,5.0,1.0,0.0,0.06,13,7
1928,3.3,33.0,2.0,2.0,binh-tan,3.0,1.0,0.0,0.1,13,7
1929,3.4,36.0,2.0,2.0,binh-tan,2.0,-1.0,0.0,0.09,13,7
1930,4.4,68.0,2.0,2.0,binh-tan,4.0,1.0,0.0,0.06,13,7
1931,4.8,98.0,3.0,3.0,binh-tan,2.0,1.0,0.0,0.05,13,7
1932,4.4,85.0,4.0,4.0,binh-tan,2.0,-1.0,1.0,0.05,13,7
1933,3.7,48.0,2.0,2.0,binh-tan,2.0,-1.0,0.0,0.08,13,7
1934,5.0,100.0,6.0,3.0,binh-tan,5.0,1.0,0.0,0.05,13,7
1935,6.0,64.0,4.0,4.0,binh-tan,4.0,-1.0,1.0,0.09,13,7
1936,4.1,40.0,2.0,2.0,binh-tan,2.0,-1.0,-1.0,0.1,13,7
1937,5.8,145.0,15.0,15.0,binh-tan,2.0,-1.0,-1.0,0.04,13,7
1938,3.3,56.0,2.0,2.0,binh-tan,2.0,1.0,0.0,0.06,13,7
1939,3.4,52.0,2.0,2.0,binh-tan,2.0,1.0,-1.0,0.07,13,7
1940,5.6,46.0,3.0,3.0,binh-tan,4.0,-1.0,0.0,0.12,13,6
1941,3.9,110.0,6.0,5.0,binh-tan,4.0,1.0,0.0,0.04,13,6
1942,5.08,77.0,5.0,5.0,binh-tan,4.0,-1.0,0.0,0.07,13,6
1943,3.9,60.0,3.0,3.0,binh-tan,2.0,-1.0,-1.0,0.06,13,6
1944,5.9,90.0,7.0,3.0,binh-tan,3.0,1.0,0.0,0.07,13,3
1945,9.0,205.0,7.0,7.0,binh-tan,4.0,1.0,0.0,0.04,13,6
1946,5.6,68.0,4.0,3.0,binh-tan,4.0,-1.0,0.0,0.08,13,6
1947,4.35,70.0,3.0,3.0,binh-tan,3.0,1.0,0.0,0.06,13,6
1948,13.9,344.0,33.0,32.0,binh-tan,1.0,-1.0,-1.0,0.04,13,6
1949,4.9,80.0,3.0,3.0,binh-tan,3.0,1.0,1.0,0.06,13,6
1950,6.4,66.0,4.0,4.0,binh-tan,4.0,-1.0,0.0,0.1,13,6
1951,9.2,152.0,8.0,8.0,binh-tan,4.0,-1.0,0.0,0.06,13,6
1952,4.19,48.0,3.0,2.0,binh-tan,2.0,-1.0,0.0,0.09,13,6
1953,6.1,76.0,4.0,3.0,binh-tan,4.0,-1.0,0.0,0.08,13,6
1954,5.3,76.0,4.0,3.0,binh-tan,4.0,-1.0,0.0,0.07,13,6
1955,7.2,120.0,4.0,3.0,binh-tan,4.0,-1.0,0.0,0.06,13,6
1956,6.8,72.0,4.0,3.0,binh-tan,4.0,-1.0,0.0,0.09,13,6
1957,4.5,65.0,2.0,2.0,binh-tan,3.0,1.0,0.0,0.07,13,6
1958,3.6,46.0,2.0,2.0,binh-tan,2.0,-1.0,0.0,0.08,13,6
1959,4.2,70.0,3.0,2.0,binh-tan,3.0,1.0,0.0,0.06,13,6
1960,4.1,40.0,3.0,2.0,binh-tan,3.0,1.0,0.0,0.1,13,6
1961,3.8,40.0,2.0,2.0,binh-tan,2.0,-1.0,1.0,0.1,13,6
1962,5.9,96.0,4.0,5.0,binh-tan,4.0,-1.0,0.0,0.06,13,6
1963,3.5,90.0,4.0,3.0,binh-tan,3.0,1.0,0.0,0.04,13,6
1964,3.8,44.0,3.0,4.0,binh-tan,3.0,1.0,1.0,0.09,13,6
1965,4.5,60.0,3.0,2.0,binh-tan,3.0,1.0,-1.0,0.08,13,6
1966,4.7,50.0,3.0,3.0,binh-tan,3.0,1.0,0.0,0.09,13,6
1967,2.9,56.0,1.0,1.0,binh-tan,3.0,1.0,0.0,0.05,13,6
1968,4.7,113.0,4.0,2.0,binh-tan,4.0,1.0,0.0,0.04,13,6
1969,3.95,60.0,2.0,2.0,binh-tan,2.0,-1.0,-1.0,0.07,13,6
1970,5.99,57.0,5.0,5.0,binh-tan,4.0,1.0,0.0,0.11,13,6
1971,3.35,40.0,2.0,2.0,binh-tan,2.0,1.0,0.0,0.08,13,6
1972,5.8,85.0,4.0,4.0,binh-tan,2.0,1.0,1.0,0.07,13,6
1973,2.7,38.0,2.0,2.0,binh-tan,3.0,1.0,0.0,0.07,13,6
1974,3.65,64.0,3.0,2.0,binh-tan,2.0,-1.0,-1.0,0.06,13,6
1975,4.1,56.0,2.0,3.0,binh-tan,2.0,1.0,0.0,0.07,13,6
1976,4.35,55.0,4.0,5.0,binh-tan,5.0,1.0,0.0,0.08,13,6
1977,3.05,45.0,2.0,1.0,binh-tan,2.0,1.0,0.0,0.07,13,6
1978,8.5,70.0,4.0,3.0,binh-tan,4.0,-1.0,1.0,0.12,13,6
1979,5.1,44.0,2.0,2.0,binh-tan,4.0,-1.0,0.0,0.12,13,6
1980,3.0,30.0,2.0,2.0,binh-tan,2.0,-1.0,0.0,0.1,13,6
1981,5.4,87.0,5.0,5.0,binh-tan,2.0,1.0,0.0,0.06,13,6
1982,4.8,87.0,3.0,3.0,binh-tan,3.0,1.0,0.0,0.06,13,6
1983,5.4,56.0,4.0,4.0,binh-tan,4.0,-1.0,0.0,0.1,13,6
1984,6.6,60.0,4.0,4.0,binh-tan,4.0,-1.0,0.0,0.11,13,6
1985,4.0,61.0,3.0,4.0,binh-tan,3.0,1.0,1.0,0.07,13,6
1986,7.5,76.0,5.0,4.0,binh-tan,4.0,-1.0,1.0,0.1,13,6
1987,5.6,85.0,4.0,3.0,binh-tan,3.0,-1.0,0.0,0.07,13,6
1988,3.57,44.0,2.0,2.0,binh-tan,2.0,-1.0,0.0,0.08,13,6
1989,4.65,40.0,3.0,2.0,binh-tan,4.0,-1.0,0.0,0.12,13,6
1990,4.8,60.0,3.0,4.0,binh-tan,5.0,1.0,1.0,0.08,13,6
1991,5.1,48.0,3.0,3.0,binh-tan,4.0,-1.0,0.0,0.11,13,6
1992,5.5,52.0,4.0,5.0,binh-tan,4.0,1.0,0.0,0.11,13,6
1993,2.2,18.0,2.0,3.0,binh-tan,3.0,1.0,0.0,0.12,13,6
1994,4.5,56.0,2.0,2.0,binh-tan,2.0,1.0,0.0,0.08,13,6
1995,5.5,50.0,3.0,3.0,binh-tan,3.0,-1.0,0.0,0.11,13,6
1996,3.5,36.0,2.0,2.0,binh-tan,2.0,-1.0,0.0,0.1,13,6
1997,5.9,50.0,3.0,3.0,binh-tan,4.0,-1.0,0.0,0.12,13,6
1998,3.05,32.0,1.0,2.0,binh-tan,2.0,1.0,-1.0,0.1,13,6
1999,2.3,26.0,2.0,2.0,binh-tan,2.0,-1.0,0.0,0.09,13,6
2000,5.2,41.0,3.0,2.0,binh-tan,2.0,-1.0,1.0,0.13,13,6
2001,4.8,100.0,4.0,4.0,binh-tan,3.0,-1.0,-1.0,0.05,13,6
2002,3.75,60.0,2.0,2.0,binh-tan,2.0,-1.0,0.0,0.06,13,6
2003,5.45,60.0,4.0,4.0,binh-tan,5.0,1.0,0.0,0.09,13,6
2004,6.1,80.0,4.0,4.0,binh-tan,5.0,1.0,0.0,0.08,13,5
2005,6.1,76.0,6.0,3.0,binh-tan,4.0,1.0,0.0,0.08,13,6
2006,5.5,48.0,3.0,3.0,binh-tan,3.0,-1.0,0.0,0.11,13,6
2007,4.8,60.0,3.0,3.0,binh-tan,5.0,1.0,1.0,0.08,13,6
2008,4.1,60.0,2.0,2.0,binh-tan,3.0,1.0,-1.0,0.07,13,5
2009,2.6,45.0,3.0,2.0,binh-tan,2.0,-1.0,-1.0,0.06,13,5
