Price,Area,Bedrooms,WCs,District,Floors,Legal_status,Price_per_sqm,District_encoded,Month,Frontage_1,Frontage_0
10.3,66.0,2.0,2.0,quan-5,2.0,1.0,0.16,4,11,0,1
5.45,23.0,3.0,3.0,quan-5,3.0,1.0,0.24,4,11,1,0
14.5,57.0,4.0,4.0,quan-5,4.0,0.0,0.25,4,11,1,0
75.0,620.0,16.0,16.0,quan-5,3.0,0.0,0.12,4,10,0,0
20.0,90.0,4.0,3.0,quan-5,3.0,0.0,0.22,4,10,0,0
20.0,76.0,3.0,3.0,quan-5,3.0,0.0,0.26,4,10,0,0
33.0,160.0,4.0,4.0,quan-5,5.0,0.0,0.21,4,10,0,0
22.0,117.0,7.0,7.0,quan-5,4.0,0.0,0.19,4,10,0,0
7.99,60.0,7.0,7.0,quan-5,4.0,0.0,0.13,4,9,0,1
26.0,76.0,2.0,2.0,quan-5,2.0,1.0,0.34,4,8,1,0
21.0,84.0,2.0,2.0,quan-5,2.0,1.0,0.25,4,8,0,0
2.8,20.0,2.0,2.0,quan-5,3.0,1.0,0.14,4,8,0,1
7.0,44.0,4.0,3.0,quan-5,3.0,0.0,0.16,4,8,0,1
6.0,48.0,2.0,2.0,quan-5,3.0,1.0,0.12,4,8,1,0
35.9,100.0,6.0,5.0,quan-5,6.0,0.0,0.36,4,7,1,0
17.0,50.0,6.0,4.0,quan-5,6.0,0.0,0.34,4,7,0,0
150.0,507.0,16.0,1.0,quan-5,9.0,1.0,0.3,4,7,1,0
20.0,62.0,3.0,3.0,quan-5,4.0,1.0,0.32,4,7,1,0
7.5,55.0,4.0,3.0,quan-5,3.0,0.0,0.14,4,6,0,0
5.2,32.0,5.0,5.0,quan-5,4.0,1.0,0.16,4,6,0,0
8.5,36.0,4.0,3.0,quan-5,5.0,1.0,0.24,4,6,0,0
2.95,50.0,2.0,2.0,quan-5,2.0,0.0,0.06,4,6,0,0
2.0,48.0,2.0,2.0,quan-5,2.0,0.0,0.04,4,6,0,0
4.0,65.0,3.0,4.0,quan-5,3.0,1.0,0.06,4,6,0,0
3.25,14.0,2.0,2.0,quan-5,3.0,1.0,0.23,4,5,0,0
6.0,28.0,3.0,3.0,quan-5,2.0,1.0,0.21,4,5,0,1
11.45,55.0,4.0,4.0,quan-5,5.0,1.0,0.21,4,5,0,0
6.0,55.0,6.0,5.0,quan-5,4.0,1.0,0.11,4,5,1,0
6.0,52.0,3.0,3.0,quan-5,4.0,1.0,0.12,4,5,0,1
4.0,54.0,2.0,2.0,quan-5,2.0,1.0,0.07,4,5,0,1
6.0,60.0,3.0,3.0,quan-5,4.0,1.0,0.1,4,5,0,1
5.0,60.0,3.0,2.0,quan-5,2.0,1.0,0.08,4,5,1,0
7.0,45.0,3.0,2.0,quan-5,3.0,1.0,0.16,4,5,0,0
12.0,65.0,4.0,4.0,quan-5,4.0,0.0,0.18,4,4,1,0
4.5,30.0,3.0,2.0,quan-5,2.0,1.0,0.15,4,4,0,1
15.0,56.0,4.0,3.0,quan-5,3.0,1.0,0.27,4,4,1,0
10.6,75.0,5.0,5.0,quan-5,3.0,0.0,0.14,4,4,0,0
7.95,39.0,4.0,3.0,quan-5,3.0,1.0,0.2,4,4,1,0
3.8,25.0,2.0,2.0,quan-5,2.0,0.0,0.15,4,4,0,1
3.3,32.0,4.0,3.0,quan-5,3.0,0.0,0.1,4,3,0,1
7.1,45.0,3.0,3.0,quan-5,3.0,0.0,0.16,4,3,0,1
4.56,52.0,3.0,3.0,quan-5,2.0,1.0,0.09,4,3,0,1
4.0,50.0,2.0,2.0,quan-5,3.0,1.0,0.08,4,3,1,0
9.45,48.0,3.0,3.0,quan-5,3.0,1.0,0.2,4,3,0,1
5.5,55.0,3.0,2.0,quan-5,2.0,1.0,0.1,4,3,0,1
3.7,36.0,2.0,2.0,quan-5,2.0,1.0,0.1,4,2,1,0
18.9,65.0,4.0,5.0,quan-5,4.0,1.0,0.29,4,2,1,0
7.3,58.0,4.0,3.0,quan-5,3.0,1.0,0.13,4,2,1,0
10.5,50.0,5.0,4.0,quan-5,4.0,1.0,0.21,4,2,0,1
16.0,60.0,6.0,4.0,quan-5,5.0,1.0,0.27,4,2,0,1
16.6,100.0,5.0,3.0,quan-5,3.0,1.0,0.17,4,2,0,1
7.3,58.0,2.0,2.0,quan-5,2.0,1.0,0.13,4,2,0,1
3.9,33.0,2.0,2.0,quan-5,2.0,1.0,0.12,4,2,0,0
7.9,44.0,4.0,4.0,quan-5,3.0,1.0,0.18,4,1,0,1
6.99,55.0,4.0,3.0,quan-5,3.0,1.0,0.13,4,1,1,0
4.5,26.0,4.0,4.0,quan-5,4.0,0.0,0.17,4,1,0,1
8.0,60.0,8.0,8.0,quan-5,5.0,1.0,0.13,4,1,1,0
8.0,40.0,3.0,3.0,quan-5,4.0,1.0,0.2,4,1,0,1
5.25,28.0,3.0,3.0,quan-5,5.0,1.0,0.19,4,1,0,1
4.98,53.0,4.0,3.0,quan-6,6.0,1.0,0.09,5,11,0,0
1.62,12.0,2.0,1.0,quan-6,3.0,0.0,0.14,5,11,0,0
15.38,120.0,5.0,4.0,quan-6,5.0,0.0,0.13,5,10,0,1
6.0,50.0,3.0,2.0,quan-6,2.0,0.0,0.12,5,10,0,0
13.0,77.0,4.0,5.0,quan-6,5.0,1.0,0.17,5,10,1,0
6.28,66.0,5.0,4.0,quan-6,5.0,1.0,0.1,5,10,1,0
8.1,60.0,4.0,4.0,quan-6,4.0,0.0,0.13,5,10,1,0
5.4,51.0,4.0,3.0,quan-6,3.0,1.0,0.11,5,9,0,1
5.5,49.0,3.0,2.0,quan-6,3.0,1.0,0.11,5,9,0,0
20.0,136.0,8.0,10.0,quan-6,5.0,1.0,0.15,5,9,1,0
5.2,40.0,3.0,4.0,quan-6,3.0,0.0,0.13,5,9,0,0
7.8,89.0,3.0,3.0,quan-6,2.0,0.0,0.09,5,9,0,0
2.0,30.0,1.0,1.0,quan-6,1.0,0.0,0.07,5,9,0,0
12.68,80.0,5.0,5.0,quan-6,5.0,0.0,0.16,5,9,1,0
16.8,160.0,5.0,3.0,quan-6,4.0,0.0,0.11,5,9,1,0
18.88,110.0,8.0,6.0,quan-6,6.0,0.0,0.17,5,9,1,0
45.0,282.0,3.0,3.0,quan-6,4.0,1.0,0.16,5,9,1,0
10.58,80.0,4.0,4.0,quan-6,4.0,1.0,0.13,5,9,1,0
11.8,128.0,1.0,1.0,quan-6,3.0,1.0,0.09,5,9,0,1
2.85,28.0,2.0,1.0,quan-6,2.0,1.0,0.1,5,9,0,0
14.0,108.0,3.0,2.0,quan-6,2.0,0.0,0.13,5,9,1,0
7.68,76.0,4.0,4.0,quan-6,4.0,1.0,0.1,5,9,1,0
10.0,72.0,4.0,5.0,quan-6,4.0,1.0,0.14,5,8,1,0
11.0,96.0,2.0,2.0,quan-6,2.0,0.0,0.11,5,8,0,1
5.6,54.0,4.0,3.0,quan-6,3.0,0.0,0.1,5,8,0,0
4.0,35.0,2.0,2.0,quan-6,2.0,0.0,0.11,5,8,0,0
5.95,75.0,4.0,3.0,quan-6,3.0,0.0,0.08,5,8,0,0
6.0,50.0,2.0,3.0,quan-6,3.0,0.0,0.12,5,7,1,0
3.8,50.0,2.0,2.0,quan-6,2.0,0.0,0.08,5,7,0,1
5.7,77.0,4.0,4.0,quan-6,2.0,1.0,0.07,5,7,0,1
6.0,74.0,3.0,2.0,quan-6,2.0,0.0,0.08,5,7,1,0
3.1,25.0,3.0,2.0,quan-6,3.0,0.0,0.12,5,7,1,0
4.6,42.0,2.0,2.0,quan-6,2.0,0.0,0.11,5,7,1,0
2.8,31.0,2.0,2.0,quan-6,2.0,0.0,0.09,5,7,0,0
1.98,30.0,2.0,2.0,quan-6,2.0,0.0,0.07,5,7,1,0
16.5,84.0,4.0,2.0,quan-6,3.0,0.0,0.2,5,7,0,0
2.0,20.0,2.0,2.0,quan-6,3.0,0.0,0.1,5,7,0,1
2.55,30.0,2.0,2.0,quan-6,2.0,0.0,0.08,5,7,0,0
4.3,40.0,3.0,3.0,quan-6,3.0,0.0,0.11,5,7,0,1
3.5,46.0,3.0,2.0,quan-6,2.0,0.0,0.08,5,7,0,1
5.4,50.0,3.0,2.0,quan-6,2.0,0.0,0.11,5,6,0,0
2.9,40.0,2.0,2.0,quan-6,2.0,1.0,0.07,5,6,0,0
6.0,43.0,2.0,2.0,quan-6,1.0,0.0,0.14,5,6,0,0
5.2,80.0,6.0,6.0,quan-6,3.0,1.0,0.06,5,6,0,0
3.9,34.0,2.0,2.0,quan-6,4.0,1.0,0.11,5,6,0,0
5.5,75.0,4.0,3.0,quan-6,3.0,1.0,0.07,5,6,0,1
6.0,60.0,4.0,5.0,quan-6,3.0,0.0,0.1,5,6,0,1
4.1,45.0,2.0,1.0,quan-6,1.0,0.0,0.09,5,6,0,1
24.0,189.0,3.0,3.0,quan-6,4.0,0.0,0.13,5,5,1,0
5.3,80.0,4.0,4.0,quan-6,3.0,1.0,0.07,5,5,0,0
9.0,173.0,4.0,3.0,quan-6,1.0,1.0,0.05,5,4,1,0
7.8,90.0,4.0,3.0,quan-6,3.0,1.0,0.09,5,3,0,1
5.4,55.9,3.0,5.0,quan-6,4.0,1.0,0.1,5,3,0,1
8.2,101.0,4.0,2.0,quan-6,2.0,0.0,0.08,5,3,0,0
6.5,42.0,4.0,2.0,quan-6,3.0,1.0,0.15,5,3,0,0
5.5,64.0,3.0,3.0,quan-6,3.0,0.0,0.09,5,3,0,1
5.5,65.0,3.0,2.0,quan-6,2.0,0.0,0.08,5,3,0,1
4.3,65.0,5.0,5.0,quan-6,3.0,1.0,0.07,5,3,0,1
5.5,70.0,3.0,3.0,quan-6,4.0,1.0,0.08,5,3,1,0
7.8,40.0,5.0,5.0,quan-6,5.0,1.0,0.2,5,2,0,0
9.0,75.0,3.0,2.0,quan-6,3.0,1.0,0.12,5,2,1,0
2.7,30.0,2.0,2.0,quan-6,3.0,1.0,0.09,5,2,0,1
4.1,61.0,3.0,2.0,quan-6,2.0,0.0,0.07,5,1,0,0
4.6,96.0,3.0,1.0,quan-7,3.0,1.0,0.05,6,11,0,1
3.55,84.0,3.0,2.0,quan-7,2.0,1.0,0.04,6,11,0,0
7.85,60.0,1.0,1.0,quan-7,4.0,0.0,0.13,6,11,1,0
3.5,56.0,2.0,2.0,quan-7,2.0,1.0,0.06,6,11,0,1
1.5,12.0,1.0,1.0,quan-7,2.0,1.0,0.12,6,11,1,0
10.9,80.0,4.0,5.0,quan-7,4.0,1.0,0.14,6,11,1,0
3.5,28.0,3.0,2.0,quan-7,2.0,1.0,0.12,6,11,1,0
9.3,55.0,3.0,4.0,quan-7,4.0,0.0,0.17,6,10,1,0
7.4,117.0,5.0,3.0,quan-7,3.0,1.0,0.06,6,10,0,1
5.2,56.0,3.0,2.0,quan-7,2.0,1.0,0.09,6,10,1,0
4.95,43.9,4.0,3.0,quan-7,3.0,0.0,0.11,6,10,0,1
3.5,63.0,2.0,2.0,quan-7,2.0,1.0,0.06,6,10,0,1
30.0,200.0,5.0,5.0,quan-7,4.0,0.0,0.15,6,10,0,0
3.95,45.0,2.0,2.0,quan-7,3.0,0.0,0.09,6,10,0,1
8.1,52.0,4.0,3.0,quan-7,4.0,1.0,0.16,6,10,1,0
12.7,76.0,3.0,3.0,quan-7,4.0,1.0,0.17,6,10,1,0
10.0,80.0,3.0,3.0,quan-7,4.0,1.0,0.12,6,10,1,0
7.8,122.0,3.0,3.0,quan-7,2.0,1.0,0.06,6,10,0,1
63.0,368.0,9.0,9.0,quan-7,8.0,0.0,0.17,6,10,1,0
5.9,61.0,4.0,4.0,quan-7,3.0,1.0,0.1,6,10,0,1
19.0,83.0,6.0,6.0,quan-7,6.0,1.0,0.23,6,10,1,0
8.9,93.0,3.0,3.0,quan-7,2.0,1.0,0.1,6,10,1,0
5.0,57.0,3.0,3.0,quan-7,3.0,1.0,0.09,6,10,1,0
4.2,74.0,3.0,2.0,quan-7,2.0,1.0,0.06,6,10,0,1
4.85,53.0,2.0,2.0,quan-7,2.0,1.0,0.09,6,10,0,1
8.95,60.0,4.0,4.0,quan-7,5.0,1.0,0.15,6,10,0,0
24.0,180.0,8.0,8.0,quan-7,4.0,1.0,0.13,6,10,0,1
10.3,77.0,3.0,4.0,quan-7,4.0,0.0,0.13,6,10,0,1
8.7,57.0,4.0,4.0,quan-7,4.0,1.0,0.15,6,10,0,1
3.5,40.0,2.0,2.0,quan-7,2.0,1.0,0.09,6,10,0,1
3.78,40.0,2.0,2.0,quan-7,2.0,1.0,0.09,6,10,0,1
6.2,62.0,4.0,5.0,quan-7,4.0,1.0,0.1,6,10,0,1
8.8,64.0,3.0,3.0,quan-7,3.0,1.0,0.14,6,10,1,0
3.9,40.0,4.0,4.0,quan-7,3.0,1.0,0.1,6,10,0,0
8.0,103.0,3.0,3.0,quan-7,2.0,1.0,0.08,6,10,0,1
4.75,45.4,2.0,3.0,quan-7,2.0,1.0,0.1,6,10,0,1
4.5,52.0,2.0,2.0,quan-7,2.0,1.0,0.09,6,10,0,1
5.35,55.4,4.0,3.0,quan-7,2.0,0.0,0.1,6,10,0,1
14.0,80.0,5.0,3.0,quan-7,3.0,0.0,0.18,6,9,1,0
6.0,124.0,3.0,4.0,quan-7,3.0,0.0,0.05,6,9,0,0
3.0,45.0,2.0,2.0,quan-7,2.0,1.0,0.07,6,9,0,1
8.0,80.0,4.0,4.0,quan-7,4.0,1.0,0.1,6,9,1,0
13.0,92.0,4.0,4.0,quan-7,3.0,1.0,0.14,6,9,1,0
5.3,70.0,2.0,2.0,quan-7,2.0,1.0,0.08,6,9,0,1
14.9,120.0,6.0,6.0,quan-7,3.0,0.0,0.12,6,9,1,0
4.6,40.0,2.0,2.0,quan-7,2.0,1.0,0.12,6,9,0,0
4.26,40.0,4.0,4.0,quan-7,4.0,1.0,0.11,6,9,0,1
2.8,30.0,2.0,1.0,quan-7,2.0,1.0,0.09,6,9,0,0
2.7,21.0,2.0,2.0,quan-7,2.0,1.0,0.13,6,9,0,0
10.0,80.0,5.0,6.0,quan-7,4.0,1.0,0.12,6,8,1,0
13.9,60.0,3.0,3.0,quan-7,4.0,0.0,0.23,6,8,0,0
18.0,125.0,6.0,7.0,quan-7,4.0,1.0,0.14,6,8,0,0
7.29,64.0,4.0,4.0,quan-7,5.0,1.0,0.11,6,8,0,1
45.0,340.0,4.0,4.0,quan-7,5.0,0.0,0.13,6,8,1,0
11.5,60.0,7.0,5.0,quan-7,5.0,1.0,0.19,6,7,0,0
8.5,112.0,2.0,1.0,quan-7,4.0,1.0,0.08,6,7,0,1
4.0,27.0,3.0,3.0,quan-7,5.0,0.0,0.15,6,7,0,0
4.65,100.0,4.0,3.0,quan-7,3.0,0.0,0.05,6,7,0,1
10.5,300.0,6.0,3.0,quan-7,3.0,1.0,0.04,6,7,0,0
4.95,43.9,4.0,3.0,quan-7,3.0,0.0,0.11,6,7,0,1
5.9,60.0,2.0,3.0,quan-7,3.0,1.0,0.1,6,7,0,0
5.9,40.0,3.0,3.0,quan-7,3.0,0.0,0.15,6,6,0,1
8.6,60.0,5.0,5.0,quan-7,4.0,0.0,0.14,6,6,0,0
6.9,79.0,4.0,5.0,quan-7,4.0,1.0,0.09,6,6,0,1
4.9,56.0,2.0,1.0,quan-7,3.0,0.0,0.09,6,6,0,0
3.85,40.0,2.0,2.0,quan-7,3.0,1.0,0.1,6,6,0,0
7.7,80.0,4.0,5.0,quan-7,3.0,1.0,0.1,6,6,0,1
7.35,64.0,3.0,4.0,quan-7,3.0,0.0,0.11,6,6,0,1
9.6,150.0,4.0,7.0,quan-7,3.0,0.0,0.06,6,5,0,1
5.7,81.0,2.0,2.0,quan-7,2.0,1.0,0.07,6,5,0,0
9.5,60.0,8.0,6.0,quan-7,3.0,1.0,0.16,6,5,0,0
4.85,71.0,2.0,3.0,quan-7,1.0,1.0,0.07,6,5,0,0
7.0,100.0,6.0,3.0,quan-7,3.0,1.0,0.07,6,5,0,1
10.0,54.0,5.0,5.0,quan-7,3.0,1.0,0.19,6,5,1,0
11.0,90.0,3.0,3.0,quan-7,3.0,0.0,0.12,6,5,1,0
6.3,55.0,2.0,2.0,quan-7,3.0,0.0,0.11,6,4,0,0
6.5,75.0,2.0,2.0,quan-7,3.0,0.0,0.09,6,4,0,1
6.7,50.0,4.0,4.0,quan-7,3.0,1.0,0.13,6,4,0,1
6.7,55.0,2.0,2.0,quan-7,2.0,1.0,0.12,6,4,1,0
27.0,403.0,10.0,10.0,quan-7,4.0,0.0,0.07,6,4,1,0
5.0,58.0,3.0,2.0,quan-7,2.0,0.0,0.09,6,3,0,0
6.6,63.0,5.0,3.0,quan-7,3.0,1.0,0.1,6,4,0,0
6.79,38.0,3.0,2.0,quan-7,3.0,0.0,0.18,6,4,1,0
17.5,87.0,3.0,3.0,quan-7,3.0,0.0,0.2,6,4,1,0
10.8,75.0,6.0,4.0,quan-7,3.0,1.0,0.14,6,4,0,0
12.9,159.0,5.0,3.0,quan-7,3.0,1.0,0.08,6,4,0,0
3.0,21.0,4.0,4.0,quan-7,3.0,0.0,0.14,6,3,1,0
13.8,77.0,15.0,16.0,quan-7,5.0,1.0,0.18,6,3,0,0
8.3,92.0,4.0,4.0,quan-7,3.0,1.0,0.09,6,3,0,0
9.0,75.0,6.0,7.0,quan-7,4.0,1.0,0.12,6,3,0,1
9.3,67.0,5.0,5.0,quan-7,8.0,1.0,0.14,6,3,1,0
5.2,46.0,3.0,2.0,quan-7,2.0,1.0,0.11,6,3,0,1
6.9,56.0,3.0,2.0,quan-7,2.0,1.0,0.12,6,3,0,1
6.5,80.0,5.0,5.0,quan-7,2.0,1.0,0.08,6,3,0,1
7.8,158.0,5.0,5.0,quan-7,3.0,1.0,0.05,6,3,0,0
5.5,180.0,2.0,2.0,quan-7,3.0,0.0,0.03,6,3,0,0
12.2,370.0,8.0,5.0,quan-7,2.0,0.0,0.03,6,3,0,1
2.45,70.0,2.0,2.0,quan-7,2.0,0.0,0.04,6,3,0,0
9.7,230.0,11.0,11.0,quan-7,3.0,1.0,0.04,6,3,0,0
26.0,330.0,6.0,7.0,quan-7,2.0,0.0,0.08,6,3,1,0
8.2,184.0,4.0,4.0,quan-7,2.0,0.0,0.04,6,3,0,1
6.85,152.0,3.0,3.0,quan-7,2.0,0.0,0.05,6,3,0,1
12.5,267.0,3.0,3.0,quan-7,4.0,0.0,0.05,6,3,0,0
11.0,233.0,4.0,4.0,quan-7,3.0,0.0,0.05,6,3,0,1
28.0,319.0,6.0,6.0,quan-7,4.0,1.0,0.09,6,3,1,0
4.5,44.0,2.0,2.0,quan-7,2.0,0.0,0.1,6,3,0,1
5.5,71.0,2.0,1.0,quan-7,3.0,1.0,0.08,6,4,1,0
11.0,114.0,12.0,14.0,quan-7,5.0,1.0,0.1,6,4,0,0
8.0,80.0,4.0,5.0,quan-7,3.0,1.0,0.1,6,4,0,1
6.95,66.0,3.0,3.0,quan-7,2.0,1.0,0.11,6,4,0,1
3.55,64.0,3.0,1.0,quan-7,2.0,0.0,0.06,6,4,1,0
8.5,60.0,4.0,4.0,quan-7,3.0,1.0,0.14,6,4,0,1
6.7,140.0,3.0,1.0,quan-7,3.0,1.0,0.05,6,3,1,0
8.2,100.0,3.0,3.0,quan-7,8.0,1.0,0.08,6,3,1,0
3.95,85.0,3.0,3.0,quan-7,2.0,0.0,0.05,6,3,0,0
6.5,129.0,12.0,12.0,quan-7,2.0,1.0,0.05,6,3,0,1
5.2,107.0,3.0,3.0,quan-7,3.0,1.0,0.05,6,3,0,1
3.4,25.0,2.0,2.0,quan-7,2.0,1.0,0.14,6,3,0,1
6.95,56.0,3.0,3.0,quan-7,3.0,1.0,0.12,6,3,0,1
6.6,50.0,3.0,3.0,quan-7,3.0,0.0,0.13,6,3,0,1
7.8,96.0,3.0,2.0,quan-7,3.0,1.0,0.08,6,3,1,0
9.7,118.0,4.0,4.0,quan-7,4.0,1.0,0.08,6,3,0,1
8.0,96.0,3.0,2.0,quan-7,3.0,1.0,0.08,6,3,0,1
13.0,73.0,5.0,4.0,quan-7,4.0,1.0,0.18,6,3,1,0
4.0,45.0,3.0,2.0,quan-7,2.0,1.0,0.09,6,3,0,1
4.0,47.0,3.0,2.0,quan-7,3.0,1.0,0.09,6,3,0,1
55.0,558.0,65.0,66.0,quan-7,5.0,1.0,0.1,6,3,0,0
9.7,60.0,5.0,6.0,quan-7,4.0,1.0,0.16,6,3,1,0
4.75,90.0,3.0,3.0,quan-7,3.0,0.0,0.05,6,3,0,0
4.3,65.0,3.0,3.0,quan-7,3.0,1.0,0.07,6,3,0,0
5.9,45.0,2.0,2.0,quan-7,2.0,1.0,0.13,6,3,0,1
4.5,44.0,2.0,2.0,quan-7,2.0,0.0,0.1,6,3,0,0
14.9,100.0,5.0,6.0,quan-7,4.0,1.0,0.15,6,3,0,0
5.3,70.0,3.0,3.0,quan-7,2.0,1.0,0.08,6,3,0,1
11.0,155.0,5.0,6.0,quan-7,3.0,0.0,0.07,6,3,0,0
80.0,423.0,1.0,1.0,quan-7,6.0,1.0,0.19,6,3,1,0
6.4,56.0,3.0,3.0,quan-7,3.0,0.0,0.11,6,3,1,0
6.3,93.0,5.0,5.0,quan-7,3.0,1.0,0.07,6,3,0,1
2.0,20.0,2.0,2.0,quan-7,3.0,1.0,0.1,6,3,0,0
5.0,71.0,3.0,3.0,quan-7,3.0,1.0,0.07,6,3,0,1
9.7,56.0,5.0,5.0,quan-7,4.0,1.0,0.17,6,3,0,0
15.0,100.0,5.0,6.0,quan-7,4.0,1.0,0.15,6,3,0,0
5.0,58.0,2.0,1.0,quan-7,3.0,1.0,0.09,6,3,1,0
15.0,100.0,4.0,5.0,quan-7,5.0,1.0,0.15,6,3,0,0
6.0,93.0,5.0,5.0,quan-7,3.0,1.0,0.06,6,3,1,0
10.3,88.0,4.0,5.0,quan-7,3.0,0.0,0.12,6,3,1,0
10.7,80.0,5.0,6.0,quan-7,3.0,0.0,0.13,6,3,1,0
9.5,75.0,4.0,4.0,quan-7,3.0,1.0,0.13,6,3,0,1
9.0,110.0,2.0,3.0,quan-7,4.0,1.0,0.08,6,3,1,0
4.6,85.0,7.0,7.0,quan-7,3.0,0.0,0.05,6,3,0,0
13.2,88.0,6.0,7.0,quan-7,3.0,0.0,0.15,6,3,1,0
4.3,85.0,3.0,2.0,quan-7,2.0,1.0,0.05,6,3,0,0
3.0,60.0,4.0,3.0,quan-7,3.0,0.0,0.05,6,3,1,0
29.9,224.0,4.0,4.0,quan-7,3.0,1.0,0.13,6,3,0,1
4.8,53.0,5.0,5.0,quan-7,3.0,0.0,0.09,6,3,0,0
7.8,96.0,2.0,2.0,quan-7,3.0,1.0,0.08,6,3,0,1
6.7,45.0,1.0,1.0,quan-7,1.0,0.0,0.15,6,3,1,0
7.4,80.0,4.0,5.0,quan-7,3.0,0.0,0.09,6,3,0,0
15.6,100.0,5.0,6.0,quan-7,4.0,1.0,0.16,6,3,0,1
9.5,72.0,4.0,4.0,quan-7,3.0,1.0,0.13,6,3,0,1
7.8,65.0,4.0,5.0,quan-7,3.0,0.0,0.12,6,3,1,0
7.5,60.0,4.0,5.0,quan-7,3.0,0.0,0.12,6,3,0,1
9.8,71.0,4.0,5.0,quan-7,3.0,0.0,0.14,6,3,0,0
12.0,52.0,7.0,7.0,quan-7,5.0,1.0,0.23,6,3,1,0
6.0,72.0,2.0,2.0,quan-7,3.0,1.0,0.08,6,3,0,1
12.0,54.0,10.0,10.0,quan-7,7.0,1.0,0.22,6,3,0,0
13.6,80.0,4.0,4.0,quan-7,3.0,1.0,0.17,6,3,1,0
15.9,136.0,2.0,2.0,quan-7,3.0,0.0,0.12,6,3,1,0
6.4,72.0,3.0,4.0,quan-7,2.0,0.0,0.09,6,3,1,0
7.3,80.0,4.0,5.0,quan-7,4.0,0.0,0.09,6,3,1,0
9.9,74.0,3.0,4.0,quan-7,3.0,1.0,0.13,6,3,0,1
8.4,78.0,4.0,5.0,quan-7,3.0,0.0,0.11,6,3,1,0
33.0,172.0,16.0,17.0,quan-7,7.0,1.0,0.19,6,3,1,0
12.3,96.0,4.0,2.0,quan-7,3.0,1.0,0.13,6,3,1,0
26.5,214.0,5.0,3.0,quan-7,2.0,0.0,0.12,6,3,0,0
12.0,380.0,10.0,10.0,quan-7,3.0,0.0,0.03,6,3,0,0
8.5,90.0,5.0,6.0,quan-7,3.0,0.0,0.09,6,3,1,0
6.7,38.0,2.0,3.0,quan-7,3.0,1.0,0.18,6,3,1,0
7.8,161.0,5.0,4.0,quan-7,3.0,0.0,0.05,6,3,0,1
12.0,102.0,5.0,4.0,quan-7,4.0,1.0,0.12,6,3,1,0
13.95,68.0,4.0,3.0,quan-7,5.0,1.0,0.21,6,3,1,0
8.75,62.0,2.0,1.0,quan-7,3.0,1.0,0.14,6,3,0,1
7.5,50.0,4.0,3.0,quan-7,4.0,0.0,0.15,6,3,1,0
12.0,65.0,6.0,7.0,quan-7,5.0,0.0,0.18,6,3,1,0
15.2,90.0,4.0,4.0,quan-7,4.0,1.0,0.17,6,3,1,0
12.0,65.0,4.0,5.0,quan-7,4.0,0.0,0.18,6,3,1,0
6.4,75.0,4.0,3.0,quan-7,2.0,0.0,0.09,6,3,0,1
9.7,120.0,6.0,7.0,quan-7,3.0,0.0,0.08,6,3,1,0
10.4,150.0,7.0,7.0,quan-7,3.0,0.0,0.07,6,3,1,0
9.2,100.0,4.0,5.0,quan-7,3.0,0.0,0.09,6,3,0,1
6.2,43.0,2.0,2.0,quan-7,2.0,1.0,0.14,6,3,1,0
7.0,60.0,4.0,2.0,quan-7,2.0,0.0,0.12,6,2,1,0
13.5,85.0,4.0,5.0,quan-7,3.0,0.0,0.16,6,2,1,0
17.0,87.0,4.0,5.0,quan-7,2.0,0.0,0.2,6,2,1,0
3.2,50.0,2.0,1.0,quan-7,2.0,0.0,0.06,6,2,1,0
3.2,65.0,5.0,4.0,quan-7,3.0,1.0,0.05,6,2,0,1
6.8,65.0,2.0,2.0,quan-7,4.0,0.0,0.1,6,2,1,0
5.5,68.0,4.0,2.0,quan-7,3.0,0.0,0.08,6,2,0,0
12.3,90.0,4.0,5.0,quan-7,3.0,0.0,0.14,6,2,1,0
7.5,60.0,4.0,4.0,quan-7,4.0,0.0,0.12,6,2,0,0
12.0,60.0,6.0,7.0,quan-7,5.0,0.0,0.2,6,2,1,0
10.4,80.0,4.0,5.0,quan-7,3.0,0.0,0.13,6,2,0,1
23.0,100.0,5.0,6.0,quan-7,5.0,1.0,0.23,6,2,0,0
150.0,800.0,100.0,100.0,quan-7,6.0,0.0,0.19,6,2,0,0
8.7,56.0,3.0,4.0,quan-7,3.0,0.0,0.16,6,2,0,1
1.3,36.0,1.0,1.0,quan-7,2.0,0.0,0.04,6,2,0,1
11.3,72.0,5.0,6.0,quan-7,3.0,0.0,0.16,6,2,0,1
6.9,100.0,2.0,1.0,quan-7,2.0,0.0,0.07,6,2,0,1
5.2,65.0,3.0,3.0,quan-7,3.0,0.0,0.08,6,2,1,0
11.0,75.0,4.0,5.0,quan-7,3.0,0.0,0.15,6,2,0,0
4.9,60.0,3.0,3.0,quan-7,3.0,0.0,0.08,6,2,0,0
6.7,54.0,3.0,4.0,quan-7,3.0,0.0,0.12,6,2,0,0
5.35,86.0,5.0,4.0,quan-7,4.0,1.0,0.06,6,2,0,0
4.6,134.0,4.0,3.0,quan-7,3.0,1.0,0.03,6,2,0,1
3.55,30.0,3.0,3.0,quan-7,3.0,1.0,0.12,6,2,0,1
4.95,48.0,4.0,4.0,quan-7,4.0,0.0,0.1,6,2,0,1
7.5,55.0,4.0,5.0,quan-7,4.0,0.0,0.14,6,1,0,1
